|dates|Wood_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Wood_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Wood_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Wood_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Wood_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Wood_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Wood_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Wood_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-18|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-19|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-20|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-21|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-22|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-23|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-24|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-25|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-26|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-27|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-28|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-29|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-30|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-10-31|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-01|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-02|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-03|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-04|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-05|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-06|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-07|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-08|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-09|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-10|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-11|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-12|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-13|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-14|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-15|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-16|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-17|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-18|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-19|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-20|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-21|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-22|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-23|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-24|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-25|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-26|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-27|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-28|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-29|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-11-30|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-01|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-02|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-03|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-04|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-05|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-06|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-07|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-08|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-09|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-10|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-11|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-12|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-13|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-14|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-15|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-16|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-17|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-18|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-19|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-20|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-21|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-22|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-23|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-24|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-25|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-26|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-27|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-28|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-29|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-30|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2021-12-31|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-01|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-02|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-03|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-04|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-05|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-06|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-07|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-08|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-09|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-10|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-11|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-12|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-13|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-14|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-15|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-16|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
0|2022-01-17|34023.0|0|1940.0|0|5.394433167422073|0|35963.0|0
