|dates|Washington_Oregon_UnitedStates.BLS_EmployedPopulation.data|Washington_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Washington_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Washington_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Oregon_UnitedStates.BLS_UnemploymentRate.data|Washington_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Washington_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Washington_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-18|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-19|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-20|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-21|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-22|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-23|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-24|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-25|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-26|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-27|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-28|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-29|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-30|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-10-31|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-01|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-02|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-03|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-04|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-05|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-06|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-07|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-08|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-09|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-10|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-11|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-12|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-13|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-14|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-15|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-16|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-17|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-18|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-19|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-20|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-21|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-22|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-23|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-24|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-25|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-26|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-27|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-28|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-29|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-11-30|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-01|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-02|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-03|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-04|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-05|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-06|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-07|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-08|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-09|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-10|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-11|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-12|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-13|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-14|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-15|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-16|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-17|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-18|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-19|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-20|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-21|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-22|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-23|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-24|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-25|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-26|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-27|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-28|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-29|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-30|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2021-12-31|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-01|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-02|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-03|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-04|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-05|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-06|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-07|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-08|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-09|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-10|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-11|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-12|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-13|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-14|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-15|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-16|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
0|2022-01-17|315633.0|0|15344.0|0|4.635971683833016|0|330977.0|0
