|dates|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Camuy_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Camuy_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Camuy_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-10|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-11|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-12|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-13|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-14|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-15|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-16|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-17|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-18|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-19|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-20|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-21|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-22|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-23|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-24|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-25|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-26|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-27|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-28|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-29|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-30|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2020-12-31|8232.0|0|856.0|0|9.419014084507042|0|9088.0|0
0|2021-01-01|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-02|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-03|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-04|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-05|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-06|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-07|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-08|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-09|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-10|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-11|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-12|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-13|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-14|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-15|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-16|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-17|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-18|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-19|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-20|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-21|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-22|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-23|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-24|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-25|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-26|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-27|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-28|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-29|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-30|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-01-31|8391.0|0|740.0|0|8.104260212463037|0|9131.0|0
0|2021-02-01|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-02|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-03|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-04|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-05|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-06|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-07|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-08|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-09|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-10|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-11|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-12|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-13|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-14|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-15|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-16|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-17|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-18|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-19|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-20|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-21|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-22|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-23|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-24|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-25|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-26|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-27|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-02-28|8522.0|0|643.0|0|7.01582105837425|0|9165.0|0
0|2021-03-01|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-02|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-03|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-04|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-05|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-06|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-07|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-08|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-09|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-10|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-11|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-12|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-13|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-14|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-15|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-16|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-17|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-18|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-19|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-20|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-21|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-22|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-23|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-24|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-25|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-26|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-27|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-28|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-29|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-30|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-03-31|8725.0|0|644.0|0|6.873732522147508|0|9369.0|0
0|2021-04-01|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-02|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-03|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-04|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-05|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-06|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-07|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-08|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-09|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-10|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-11|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-12|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-13|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-14|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-15|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-16|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-17|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-18|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-19|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-20|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-21|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-22|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-23|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-24|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-25|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-26|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-27|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-28|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-29|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-04-30|8831.0|0|617.0|0|6.530482641828958|0|9448.0|0
0|2021-05-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-05-31|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-06-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-07-31|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-08-31|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-09-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-26|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-27|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-28|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-29|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-30|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-10-31|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-01|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-02|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-03|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-04|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-05|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-06|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-07|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-08|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-09|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-10|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-11|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-12|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-13|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-14|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-15|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-16|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-17|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-18|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-19|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-20|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-21|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-22|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-23|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-24|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
0|2021-11-25|8821.0|0|747.0|0|7.807274247491639|0|9568.0|0
