|dates|Humboldt_California_UnitedStates.BLS_EmployedPopulation.data|Humboldt_California_UnitedStates.BLS_EmployedPopulation.missing|Humboldt_California_UnitedStates.BLS_UnemployedPopulation.data|Humboldt_California_UnitedStates.BLS_UnemployedPopulation.missing|Humboldt_California_UnitedStates.BLS_UnemploymentRate.data|Humboldt_California_UnitedStates.BLS_UnemploymentRate.missing|Humboldt_California_UnitedStates.BLS_LaborForcePopulation.data|Humboldt_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-18|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-19|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-20|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-21|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-22|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-23|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-24|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-25|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-26|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-27|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-28|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-29|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-30|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-10-31|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-01|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-02|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-03|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-04|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-05|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-06|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-07|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-08|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-09|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-10|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-11|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-12|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-13|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-14|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-15|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-16|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-17|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-18|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-19|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-20|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-21|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-22|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-23|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-24|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-25|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-26|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-27|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-28|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-29|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-11-30|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-01|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-02|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-03|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-04|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-05|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-06|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-07|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-08|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-09|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-10|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-11|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-12|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-13|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-14|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-15|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-16|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-17|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-18|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-19|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-20|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-21|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-22|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-23|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-24|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-25|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-26|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-27|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-28|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-29|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-30|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2021-12-31|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-01|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-02|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-03|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-04|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-05|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-06|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-07|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-08|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-09|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-10|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-11|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-12|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-13|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-14|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-15|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-16|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
0|2022-01-17|56338.0|0|3480.0|0|5.817646862148517|0|59818.0|0
