|dates|Calhoun_Florida_UnitedStates.BLS_EmployedPopulation.data|Calhoun_Florida_UnitedStates.BLS_EmployedPopulation.missing|Calhoun_Florida_UnitedStates.BLS_UnemployedPopulation.data|Calhoun_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Calhoun_Florida_UnitedStates.BLS_UnemploymentRate.data|Calhoun_Florida_UnitedStates.BLS_UnemploymentRate.missing|Calhoun_Florida_UnitedStates.BLS_LaborForcePopulation.data|Calhoun_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-18|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-19|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-20|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-21|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-22|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-23|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-24|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-25|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-26|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-27|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-28|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-29|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-30|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-10-31|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-01|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-02|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-03|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-04|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-05|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-06|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-07|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-08|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-09|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-10|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-11|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-12|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-13|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-14|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-15|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-16|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-17|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-18|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-19|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-20|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-21|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-22|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-23|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-24|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-25|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-26|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-27|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-28|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-29|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-11-30|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-01|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-02|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-03|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-04|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-05|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-06|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-07|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-08|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-09|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-10|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-11|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-12|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-13|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-14|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-15|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-16|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-17|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-18|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-19|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-20|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-21|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-22|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-23|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-24|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-25|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-26|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-27|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-28|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-29|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-30|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2021-12-31|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-01|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-02|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-03|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-04|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-05|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-06|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-07|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-08|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-09|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-10|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-11|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-12|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-13|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-14|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-15|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-16|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
0|2022-01-17|4857.0|0|258.0|0|5.043988269794721|0|5115.0|0
