|dates|Highlands_Florida_UnitedStates.BLS_EmployedPopulation.data|Highlands_Florida_UnitedStates.BLS_EmployedPopulation.missing|Highlands_Florida_UnitedStates.BLS_UnemployedPopulation.data|Highlands_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Highlands_Florida_UnitedStates.BLS_UnemploymentRate.data|Highlands_Florida_UnitedStates.BLS_UnemploymentRate.missing|Highlands_Florida_UnitedStates.BLS_LaborForcePopulation.data|Highlands_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-18|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-19|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-20|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-21|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-22|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-23|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-24|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-25|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-26|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-27|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-28|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-29|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-30|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-10-31|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-01|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-02|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-03|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-04|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-05|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-06|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-07|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-08|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-09|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-10|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-11|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-12|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-13|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-14|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-15|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-16|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-17|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-18|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-19|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-20|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-21|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-22|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-23|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-24|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-25|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-26|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-27|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-28|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-29|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-11-30|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-01|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-02|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-03|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-04|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-05|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-06|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-07|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-08|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-09|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-10|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-11|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-12|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-13|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-14|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-15|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-16|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-17|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-18|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-19|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-20|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-21|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-22|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-23|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-24|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-25|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-26|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-27|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-28|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-29|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-30|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2021-12-31|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-01|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-02|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-03|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-04|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-05|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-06|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-07|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-08|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-09|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-10|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-11|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-12|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-13|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-14|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-15|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-16|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
0|2022-01-17|34040.0|0|2242.0|0|6.17937269169285|0|36282.0|0
